[raw_daily / RAW]
datetime,open,high,low,close,volume
[/raw_daily / RAW]
[updown_bb / WAVE_S]
datetime,open,high,low,close,volume,upbb_u,upbb_m,upbb_l,rsi,stoch
110426.49,109303.96
111095.49,110010.19
111215.29,110401.79
111702.18,110826.05
109991.17,110326.34
107339.84,108963.74
104208.37,106948.38
104172.95,105875.1
106299.6,106200
103019.79,104901.64
98565.4,102343.31
97755.03,100656.25
96889.74,99323.78
96966.35,98553.24
95044.82,97247.45
95139.76,96528.01
97557.73,97144.8
97701.83,97416.03
98216.39,97740.96
98613.41,98057.47
100990.77,99257.72
103642.49,101006.72
103830.45,101965.88
102516.5,101933.07
105859.3,103443.03
111323.03,106591.97
117979.68,111088.46
118247.19,113600.85
118305.55,115073.19
119668.43,116587.68
123150.46,118998.97
127732.27,122320.2
127882.96,124199.8
127847.86,125293.74
129735.66,126820.34
133544.53,129350.49
135827.66,131725.64
135680,133010.58
138234.38,134909.09
137653.32,135733.98
134905.2,135067.81
134758,134779.68
131079.47,133073.19
133387.53,133260.95
128724.36,131355
122508.06,127821.6
115885.34,123270.38
115832.55,120818.03
117303.11,119987.75
114444.48,118147.03
111627.74,115868.71
111746.8,114600.14
114217.87,114880.28
114953.59,115173.8
113476.82,114604.61
110694.05,113095.13
107316.57,110860.33
107396.76,109681.14
110919.51,110531.48
106516.73,109005.84
100486.59,105694.67
100411.82,103936.03
99151.64,102361.92
98035.04,100970.16
98170.72,100165.29
103765.62,102076.62
111329.86,106157.36
112063.46,108413.92
113811.56,110347.58
115207.54,112007.14
115194.21,112946.28
112334.49,112285.48
106551.43,109569.74
103817.15,107122.82
98585.39,103693.29
99042.95,102104.24
102719.31,102761.29
102785.31,102955.39
97493.13,100772.19
98702.68,100176.62
102361.09,101368.76
107438.65,104068.73
110824.68,106817.54
111240.41,108394.35
115198.11,110964.51
119042.25,113991.35
119004.58,115626.19
116905.4,115684.99
114275.23,114738.47
114120.98,114303.38
119494.4,116414.14
126412.69,120444.82
[/price_index / WAVE_S]
[price_index / WAVE_M]
ap1,ap2
79445.9,77636.42
79482.43,78254.52
79695.48,78713.85
81772.9,79893.13
82454.72,80824.85
82445.62,81338.91
84080.55,82364.98
84487.74,83099.25
84900.23,83697.31
85124.39,84149.22
86346.95,84953.45
86330.88,85384.09
87749.49,86262.47
87721.72,86727.03
87469.68,86894.76
86065.98,86405.43
86013.72,86171.25
86044.9,86068.9
86395.95,86165.04
87759.83,86799.52
88327.32,87356.15
89308.23,88079.17
89298.84,88460.56
90619.94,89261.38
89530.49,89215.62
89434.43,89193.95
89418.85,89193.31
89963.61,89441.8
91729.33,90340.4
92801.73,91272.53
98491.74,94236.28
102127.49,97332.51
103741.04,99687.43
109030.08,103282.2
110938.82,106044.17
110985.7,107607.25
114340.64,110026.36
114632.6,111503.99
113022.57,111710.33
110140.9,110703.92
109936.36,110225.58
111396.91,110647.08
110585.54,110508.14
109828.09,110148.31
109725.85,109942.24
110961.49,110368.95
110864.53,110533.21
110458.75,110442.97
106987,108947.75
106929.74,108207.9
105349.28,107137.24
98959.23,103907.03
99000.83,102216.22
96469.94,100171.2
96570.22,99024.43
97256.32,98582.95
98001.32,98550.77
101074.28,99794.23
101898.11,100691.3
103866.35,101978.99
111292.52,105852.32
117721.34,110568.51
117926.5,113102.52
122990.12,116736.89
127399.53,120614.08
128382.22,123196.98
133799.75,127073.26
133668.96,129195.49
136050.59,131522.03
135905.42,132835.62
133319.5,132506.57
132065.62,131947.07
123736.5,128197.32
123103.71,126163.66
118681.69,123239.54
115465.9,120367.09
115274.64,118734.42
114632.24,117466.79
110449.76,114914
110444.17,113543.81
108820.4,112032.19
100264.66,107550.2
100409.72,105183.91
100121.26,103647.4
105253.41,104908.72
108399.81,106675.76
112553.73,109242.17
112835.91,110577.94
109117.59,109696.46
101525.74,106157.89
100796.73,104127.11
100816.34,103013.51
99079.53,101614.69
103645.86,102772.68
108776.56,105405.04
112437.15,108202.97
115607.64,110973.36
115137.74,112236.93
115124.25,112995.67
120542.94,115806.85
[/price_index / WAVE_M]
[price_index / WAVE_L]
ap1,ap2
45146.56,46652.45
46420.99,46757.77
46958.53,46963.48
49191,47976.51
50221.57,48881.11
50221.38,49335.63
50204.45,49583.62
48989.79,49216.82
48964.93,49051.72
49596.89,49242.15
50787.98,49838.22
51587.32,50480.43
55379.44,52454.09
55719.16,53622.68
57973.55,55248.07
58732.68,56464.03
60554.74,57941.68
61109.38,58996.66
58877.13,58633.01
55943.86,57285.73
55837.45,56627.09
55582.58,56185.58
54158.25,55343.99
54063.35,54872.78
52854.84,54106.8
52351.15,53499.45
52105.12,53056.91
52065.33,52769.91
52087.64,52585.94
52675.06,52711.08
53826.94,53241.86
54385.31,53721.97
52967.94,53356.46
51267.26,52480.13
51258,52045.51
52146.9,52179.12
52187.82,52222.49
52400.82,52310.71
53569.46,52839.66
53140.86,52911.38
53146.96,52961.93
54111.39,53402.87
55255.7,54111
57310.48,55359.88
58617.95,56572.44
58815.31,57317.8
58779.99,57746.85
59445.47,58313.82
60330.63,59026.29
59596.26,59104.27
58708.5,58804.58
56023.26,57532.84
53142.94,55707.31
53065.16,54749.25
52302.13,53898.59
52118.5,53328.1
52131.21,52979.16
54636.61,53841.66
60742.96,56858.77
64167.13,59808
65971.78,62125.37
66247.09,63527.8
66433.66,64447.96
68849.49,66064.41
72467.75,68516.67
74418.77,70683.75
76469.51,72794.81
78084.74,74689.03
82364.41,77620.08
83660.19,79785.72
86400.35,82209.16
86444.89,83602.42
86761.86,84597.25
88006.96,85759.27
87920.34,86404.38
88320.12,86996.62
91128.37,88575.65
98506.29,92595.4
106691.83,98189.22
110210.22,102661.16
111005.03,105512.8
111978.61,107635.34
111519.47,108715.41
111533.81,109419.54
105864.95,107482.74
103610.45,105706.43
103403.45,104764.95
114010.6,108839.59
122332.92,114385.59
125022.51,118381.29
124947.61,120546.61
126738.71,122598.77
123598.3,122464.1
121937.54,121873.91
112160.52,117693
111750.31,115552.42
109383.63,113427.63
105019.23,110455.53
108572.01,110414.64
108678.61,110221.19
[/price_index / WAVE_L]
[fund_updown_bb / FUND_WAVE_L]
datetime,fund_open,fund_high,fund_low,fund_close,fund_volume,fund_upbb_u,fund_upbb_m,fund_upbb_l
2026-01-13,1292.524,1401.71,1283.671,1366.229,915773,1490.37,932.18,581.67
2026-01-14,1345.015,1380.372,1204.654,1222.482,555762,1554.79,974.28,563.93
2026-01-15,1219.935,1566.851,1204.654,1546.039,1831482,1621.15,1020.71,575.35
2026-01-16,1415.221,1566.851,1400.355,1467.633,911607,1657.34,1082.47,613.06
2026-01-19,1518.83,1518.83,1269.571,1302.646,526202,1644.88,1146.54,662.82
2026-01-20,1292.469,1330.632,1160.704,1178.653,700389,1591.82,1208.64,753.26
2026-01-21,1203.782,1206.175,1047.744,1093.698,749912,1567.66,1250.85,867.33
2026-01-22,1093.698,1114.377,1003.325,1027.616,536547,1560.04,1266.44,962.73
2026-01-23,1038.177,1041.346,944.118,991.323,542391,1566.48,1266.97,972.31
2026-01-26,961.82,1072.334,944.118,1070.28,941012,1597.87,1259.57,961.59
2026-01-27,1029.194,1090.203,1017.896,1079.918,809498,1622.91,1245.94,946.27
2026-01-28,1065.519,2066.301,1051.12,2059.402,3531100,1664.13,1228.69,921.77
2026-01-29,1897.272,2492.376,1883.473,2259.594,2454200,1873.08,1255.04,907.32
2026-01-30,2488.363,3339.237,2111.095,3074.944,3663744,2332.73,1299.91,853.36
2026-02-02,2912.303,3339.237,2853.907,2927.588,1655979,2787.91,1395.3,725.52
2026-02-03,3045.478,3099.51,2710.557,2795.542,1063283,3147.72,1512.05,501.9
2026-02-04,2826.852,2862.635,2382.307,2415.281,1063532,3420.54,1647.62,386.18
2026-02-05,2514.2,2551.295,2001.724,2012.683,695788,3602.56,1785.25,411.3
2026-02-06,2041.905,2107.655,1662.524,1731.25,685979,3667.61,1905.31,519.5
2026-02-09,1701.796,1777.067,1534.776,1566.451,511576,3592.89,2003.95,669.5
2026-02-10,1598.126,1606.764,1352.345,1352.345,542599,3383.38,2083.96,832.48
2026-02-11,1416.866,1419.446,1142.552,1169.331,326684,3271.94,2145.29,977.28
2026-02-12,1169.331,1182.72,1058.904,1067.096,514656,3323.37,2141.79,1085.67
2026-02-13,1103.963,1106.012,920.379,929.564,388635,3416.64,2093.04,985.14
2026-02-19,947.935,957.121,897.039,907.613,572902,3397.95,1976.12,808.52
2026-02-20,916.424,928.761,815.228,826.506,393899,3294.26,1827.76,651.77
2026-02-23,839.395,842.617,777.404,785.041,466676,3106.55,1662.99,585.29
2026-02-24,798.787,831.647,777.404,825.464,634109,2841.65,1496.91,557.2
2026-02-25,794.547,947.827,783.727,899.349,851465,2527.86,1352.68,545.82
2026-02-26,946.156,947.827,892.663,927.856,654725,2222.36,1235.37,564.57
2026-02-27,926.184,934.543,833.424,855.606,483484,1952.02,1138.58,609.3
2026-03-03,839.762,970.991,833.424,880.068,876842,1702.95,1060.89,652.5
2026-03-04,898.939,970.991,762.228,773.886,824160,1478.21,1000.9,692.16
2026-03-05,885.082,921.967,762.228,881.422,642138,1305.12,956,717.81
2026-03-06,829.418,1244.898,819.722,1234.073,1477360,1175.75,926.46,745.28
2026-03-09,1082.52,1244.898,1038.827,1065.569,636246,1145.11,920.65,766.9
2026-03-10,1098.482,1108.767,1003.227,1032.618,614148,1163.67,924.53,760.18
2026-03-11,1097.279,1097.279,971.685,986.492,554501,1189.15,935.7,740.4
2026-03-12,997.597,1027.21,859.821,878.33,395313,1204.51,948.5,740.62
2026-03-13,885.06,895.156,760.318,793.974,359599,1206.89,955.17,743.14
2026-03-16,764.907,971.466,760.318,964.576,975957,1202.45,956.49,737.05
2026-03-17,887.065,1089.854,880.175,1045.445,924625,1196.52,957.11,732.05
2026-03-18,1086.153,1271.074,1030.643,1245.987,1194598,1203.13,966.67,738.54
2026-03-19,1218.809,1328.714,1202.085,1298.467,955288,1226.22,987.34,749.42
2026-03-20,1246.615,1453.452,1232.572,1430.563,1097095,1301.48,1016.3,739.03
2026-03-23,1389.363,1453.452,1225.833,1232.342,662564,1375.95,1038.83,724.52
2026-03-24,1306.109,1336.484,1110.83,1134.805,513230,1432.79,1061.05,707.89
2026-03-25,1196.74,1430.045,1110.83,1392.237,1224737,1483.56,1084.71,700.76
2026-03-26,1301.052,1477.572,1285.484,1350.791,1029359,1535.78,1111.16,706.71
2026-03-27,1415.334,1477.572,1186.15,1220.909,642709,1576.35,1146.27,731.08
2026-03-30,1229.599,1266.53,1015.445,1043.82,565460,1575.58,1181.74,791.13
2026-03-31,1066.116,1068.142,910.165,917.903,612650,1532.4,1207.76,863.89
2026-04-01,957.559,976.904,907.975,953.013,497108,1505.14,1218.82,925.35
2026-04-02,922.387,994.635,887.082,899.952,777633,1533.93,1218.26,932.99
2026-04-03,994.635,994.635,807.126,817.854,351846,1570.08,1202.26,877.59
2026-04-06,833.535,1040.233,807.126,984.248,950326,1584.28,1172.24,819.65
2026-04-07,939.099,1086.11,935.487,1069.486,787566,1577.07,1142.22,778.48
2026-04-08,1071.333,1724.342,1032.543,1724.342,2071095,1572.11,1116.17,760.43
2026-04-09,1559.516,1908.36,1534.158,1846.278,1312616,1636.29,1119.89,762.56
2026-04-10,1784.196,1908.36,1773.399,1805.979,964130,1740.61,1142.56,754.48
2026-04-13,1880.234,1901.449,1567.795,1586.915,525302,1856.34,1178.19,652.29
2026-04-14,1601.254,1649.053,1478.121,1489.353,654624,1962.74,1219.92,600.67
2026-04-15,1538.774,1953.737,1478.121,1897.687,1706699,2066.53,1271.21,589.14
2026-04-16,1836.299,2133.313,1726.868,2092.076,1201601,2180.89,1332.57,609.54
2026-04-17,1921.631,2133.313,1839.341,1909.506,600176,2266.76,1417.65,654.76
2026-04-20,1866.906,1961.158,1835.821,1924.294,886420,2284.77,1510.13,731.63
2026-04-21,1872.685,1961.158,1793.105,1834.698,674571,2204.85,1601.43,850.45
2026-04-22,1860.116,2131.586,1793.105,2104.85,1139156,2168.96,1687.32,1010.63
2026-04-23,1968.74,2131.586,1900.684,2010.904,841113,2175.16,1752.24,1216.5
2026-04-24,2056.012,2056.012,1928.268,2019.116,727955,2186.23,1796.96,1334.51
2026-04-27,1935.081,2053.185,1776.09,1840.286,632018,2189.42,1833.11,1375.66
2026-04-28,1902.342,1913.041,1713.243,1768.443,650923,2167.19,1867.59,1431.01
2026-04-29,1766.398,1799.109,1661.858,1764.613,666479,2114.32,1899.93,1503.89
2026-04-30,1661.858,1778.445,1602.182,1620.812,552297,2127.64,1915.16,1597.91
2026-05-04,1648.757,1730.729,1524.044,1553.997,531426,2153.92,1905.61,1614.36
2026-05-06,1573.377,1908.187,1524.044,1890.052,1185113,2163.81,1890.54,1572.16
2026-05-07,1837.663,2838.841,1757.063,2718.854,1841754,2272.46,1881.4,1532.41
2026-05-08,2614.184,3079.723,2540.15,2976.894,1034255,2518.71,1914.25,1523.64
2026-05-11,2670.978,3079.723,2627.276,2712.671,628072,2765.42,1968.87,1456
2026-05-12,2838.676,2838.676,2295.049,2584.828,814799,2944.05,2026.77,1352.32
2026-05-13,2656.693,2777.241,2285.718,2481.264,622740,3081.24,2083.35,1303.69
2026-05-14,2324.827,2485.609,2188.563,2237.469,586390,3182.61,2146.12,1296.16
2026-05-15,2294.527,2323.056,2024.381,2055.115,819660,3220.22,2198.75,1323.85
2026-05-18,2276.404,2282.551,1811.184,1991.707,674508,3197.99,2247.23,1375.29
2026-05-19,1940.129,2023.448,1811.184,1857.895,578107,3118.81,2286.62,1449.13
2026-05-20,1876.718,2117.048,1820.247,2042.144,910745,2990.9,2319.22,1543.31
2026-05-21,1992.864,3059.064,1915.988,2964.575,1537062,2970.13,2347.08,1657.83
2026-05-22,2598.433,3105.706,2577.173,3032.09,804001,3006.64,2374.11,1756.81
2026-05-26,2822.742,3538.895,2774.431,3333.087,1310338,3131.34,2392.01,1758.63
2026-05-27,3413.402,3538.895,3020.027,3032.455,935107,3305.85,2431.57,1718.4
2026-05-28,3455.01,3455.01,2704.275,2909.6,1008956,3468.32,2472,1626.32
2026-05-29,3042.31,3042.31,2704.275,2895.12,877388,3602.28,2520.46,1575.25
2026-06-01,2914.731,3188.736,2690.917,2696.299,1428465,3674.48,2573.83,1559.38
2026-06-02,3188.736,3188.736,2530.123,2902.691,1228491,3718.81,2638.38,1604.27
2026-06-04,2788.696,3327.293,2530.123,3095.283,988949,3729.76,2718.32,1696.92
2026-06-05,2893.298,3327.293,2631.224,2814.289,1074009,3605.48,2809.94,1835.14
2026-06-08,2732.32,2904.456,2260.56,2539.955,693105,3505.99,2897.74,2012.24
2026-06-09,2316.439,2956.409,2260.56,2888.647,935079,3394.49,2933.23,2237.87
2026-06-10,2710.46,3347.297,2665.285,2918.224,1286578,3383.3,2945.22,2317.94
2026-06-11,3059.472,4639.668,2835.608,4478.406,2402891,3683.16,2935.75,2332.98
[/fund_updown_bb / FUND_WAVE_L]
